0 	5.5894e-16 	-3.14912e-16 	5.23377e-08
0.010101 	5.57591e-13 	-2.71648e-13 	4.57827e-05
0.020202 	1.11467e-12 	-5.42975e-13 	9.15126e-05
0.030303 	1.2387e-12 	-6.09969e-13 	9.99955e-05
0.040404 	1.26458e-12 	-6.30655e-13 	0.000100037
0.0505051 	1.2733e-12 	-5.9128e-13 	0.000100064
0.0606061 	1.24961e-12 	-4.37897e-13 	0.000100063
0.0707071 	1.22592e-12 	-2.84514e-13 	0.000100062
0.0808081 	1.20223e-12 	-1.31131e-13 	0.000100061
0.0909091 	1.17854e-12 	2.22521e-14 	0.00010006
0.10101 	1.17931e-12 	1.00896e-13 	0.00010006
0.111111 	1.20851e-12 	9.20508e-14 	0.00010006
0.121212 	1.2377e-12 	8.32052e-14 	0.00010006
0.131313 	1.2669e-12 	7.43596e-14 	0.00010006
0.141414 	1.29609e-12 	6.5514e-14 	0.00010006
0.151515 	1.32161e-12 	8.07742e-14 	0.00010006
0.161616 	1.34372e-12 	1.18431e-13 	0.00010006
0.171717 	1.36583e-12 	1.56087e-13 	0.00010006
0.181818 	1.38794e-12 	1.93743e-13 	0.00010006
0.191919 	1.41005e-12 	2.314e-13 	0.00010006
0.20202 	1.42917e-12 	2.72209e-13 	0.00010006
0.212121 	1.44576e-12 	3.15682e-13 	0.00010006
0.222222 	1.46235e-12 	3.59156e-13 	0.00010006
0.232323 	1.47894e-12 	4.02627e-13 	0.00010006
0.242424 	1.49553e-12 	4.46098e-13 	0.00010006
0.252525 	1.51211e-12 	4.89568e-13 	0.00010006
0.262626 	1.5287e-12 	5.33039e-13 	0.00010006
0.272727 	1.54529e-12 	5.7651e-13 	0.00010006
0.282828 	1.56188e-12 	6.1998e-13 	0.00010006
0.292929 	1.57847e-12 	6.63451e-13 	0.00010006
0.30303 	1.59075e-12 	7.08087e-13 	0.00010006
0.313131 	1.59938e-12 	7.53725e-13 	0.00010006
0.323232 	1.60802e-12 	7.99363e-13 	0.00010006
0.333333 	1.61666e-12 	8.45001e-13 	0.00010006
0.343434 	1.62529e-12 	8.90639e-13 	0.00010006
0.353535 	1.63393e-12 	9.36276e-13 	0.00010006
0.363636 	1.64256e-12 	9.81914e-13 	0.00010006
0.373737 	1.6512e-12 	1.02755e-12 	0.00010006
0.383838 	1.65984e-12 	1.07319e-12 	0.00010006
0.393939 	1.66847e-12 	1.11883e-12 	0.00010006
0.40404 	1.66867e-12 	1.16804e-12 	0.00010006
0.414141 	1.66132e-12 	1.22047e-12 	0.00010006
0.424242 	1.65396e-12 	1.27289e-12 	0.00010006
0.434343 	1.64661e-12 	1.32532e-12 	0.00010006
0.444444 	1.63926e-12 	1.37774e-12 	0.00010006
0.454545 	1.6319e-12 	1.43017e-12 	0.00010006
0.464646 	1.62455e-12 	1.48259e-12 	0.00010006
0.474747 	1.61719e-12 	1.53502e-12 	0.00010006
0.484848 	1.60984e-12 	1.58744e-12 	0.00010006
0.494949 	1.60249e-12 	1.63987e-12 	0.00010006
0.505051 	1.59138e-12 	1.69099e-12 	0.00010006
0.515152 	1.57652e-12 	1.74081e-12 	0.00010006
0.525253 	1.56167e-12 	1.79064e-12 	0.00010006
0.535354 	1.54681e-12 	1.84046e-12 	0.00010006
0.545455 	1.53196e-12 	1.89028e-12 	0.00010006
0.555556 	1.51711e-12 	1.9401e-12 	0.00010006
0.565657 	1.50225e-12 	1.98993e-12 	0.00010006
0.575758 	1.4874e-12 	2.03975e-12 	0.00010006
0.585859 	1.47254e-12 	2.08957e-12 	0.00010006
0.59596 	1.45769e-12 	2.1394e-12 	0.00010006
0.606061 	1.44728e-12 	2.19003e-12 	0.00010006
0.616162 	1.44191e-12 	2.24159e-12 	0.00010006
0.626263 	1.43653e-12 	2.29314e-12 	0.00010006
0.636364 	1.43115e-12 	2.34469e-12 	0.00010006
0.646465 	1.42578e-12 	2.39624e-12 	0.00010006
0.656566 	1.4204e-12 	2.44779e-12 	0.00010006
0.666667 	1.41502e-12 	2.49934e-12 	0.00010006
0.676768 	1.40965e-12 	2.55089e-12 	0.00010006
0.686869 	1.40427e-12 	2.60244e-12 	0.00010006
0.69697 	1.39889e-12 	2.654e-12 	0.00010006
0.707071 	1.39026e-12 	2.65668e-12 	0.00010006
0.717172 	1.37785e-12 	2.60199e-12 	0.00010006
0.727273 	1.36544e-12 	2.54729e-12 	0.00010006
