0 	6.29599e-12 	1.43402e-11 	7.20234e-09
0.010101 	7.892e-12 	1.44666e-08 	6.36157e-06
0.020202 	4.94955e-12 	2.89204e-08 	1.27159e-05
0.030303 	3.30631e-12 	3.46387e-08 	1.97395e-05
0.040404 	1.95751e-12 	3.83772e-08 	2.69148e-05
0.0505051 	-3.92129e-12 	3.75856e-08 	3.41243e-05
0.0606061 	-3.85098e-12 	2.82077e-08 	4.14059e-05
0.0707071 	-3.78066e-12 	1.88298e-08 	4.86875e-05
0.0808081 	-3.71035e-12 	9.45187e-09 	5.59691e-05
0.0909091 	-3.64003e-12 	7.39673e-11 	6.32507e-05
0.10101 	-4.7062e-12 	-4.48585e-09 	6.95155e-05
0.111111 	-3.93263e-12 	-3.40947e-09 	7.45885e-05
0.121212 	-3.15905e-12 	-2.3331e-09 	7.96615e-05
0.131313 	-2.38547e-12 	-1.25673e-09 	8.47344e-05
0.141414 	-1.6119e-12 	-1.80356e-10 	8.98074e-05
0.151515 	-8.07138e-13 	5.67424e-10 	9.51036e-05
0.161616 	2.65922e-14 	1.00991e-09 	0.000100607
0.171717 	8.60323e-13 	1.4524e-09 	0.00010611
0.181818 	1.69405e-12 	1.89489e-09 	0.000111614
0.191919 	2.52778e-12 	2.33738e-09 	0.000117117
0.20202 	3.05116e-12 	2.60309e-09 	0.000122031
0.212121 	3.21714e-12 	2.71976e-09 	0.000126446
0.222222 	3.38313e-12 	2.83643e-09 	0.000130862
0.232323 	3.57229e-12 	2.95309e-09 	0.000135278
0.242424 	3.78078e-12 	3.06974e-09 	0.000139694
0.252525 	3.98927e-12 	3.18639e-09 	0.000144109
0.262626 	4.19776e-12 	3.30304e-09 	0.000148525
0.272727 	4.40625e-12 	3.41969e-09 	0.000152941
0.282828 	4.61474e-12 	3.53634e-09 	0.000157356
0.292929 	4.82323e-12 	3.65299e-09 	0.000161772
0.30303 	4.44438e-12 	3.49839e-09 	0.000164768
0.313131 	3.51138e-12 	3.11381e-09 	0.00016656
0.323232 	2.57838e-12 	2.72923e-09 	0.000168352
0.333333 	1.64538e-12 	2.34466e-09 	0.000170144
0.343434 	7.12376e-13 	1.96008e-09 	0.000171936
0.353535 	-2.20627e-13 	1.5755e-09 	0.000173728
0.363636 	-1.15363e-12 	1.19092e-09 	0.00017552
0.373737 	-2.08663e-12 	8.06341e-10 	0.000177312
0.383838 	-3.01963e-12 	4.21762e-10 	0.000179104
0.393939 	-3.95264e-12 	3.7183e-11 	0.000180896
0.40404 	-4.70583e-12 	-1.36152e-10 	0.000182049
0.414141 	-5.1127e-12 	-1.20464e-10 	0.000182629
0.424242 	-5.51957e-12 	-1.04775e-10 	0.000183209
0.434343 	-5.92645e-12 	-8.90869e-11 	0.00018379
0.444444 	-6.33332e-12 	-7.33984e-11 	0.00018437
0.454545 	-6.74019e-12 	-5.77099e-11 	0.00018495
